time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-12.5750284005,8.92880586442,21.7598110395,0.35675208445,0.0934333973409,0.0,-7.28187752807,7.10607565185,3.71052894555,-0.00787835072801,-0.103563044913,0.0,465.12001366715833,464.6668724141873,464.44072980480996,465.4851351421985
4.080000000000001,-13.0151166276,9.35908566029,21.9786708427,0.356269283758,0.0894516846568,0.0,-7.38787633715,7.23639705973,3.58544296236,-0.0086008352909,-0.121173809347,0.0,413.4782042077897,411.9117463456133,413.22915467073017,413.16555666425546
4.14,-13.462263416,9.79980645362,22.1972738971,0.35797493666,0.0839242203296,0.0,-7.51675017852,7.45385941424,3.70054338628,-0.0261729188994,-0.136886607671,0.0,492.6082039132996,491.43178746830256,491.54873538159853,490.2446510283598
4.199999999999998,-13.9166979067,10.2517969708,22.4181407115,0.358946224919,0.0817657883307,0.0,-7.63124708513,7.61217845519,3.66168410112,-0.00986756959269,-0.165069297288,0.0,444.4141345037152,442.0772812255896,443.2827144896124,444.62091686871855
4.259999999999997,-14.3780853259,10.7135329276,22.6374868113,0.359956155434,0.0720409914609,0.0,-7.74798597391,7.7788375888,3.65010187296,-0.024984430933,-0.171062691764,0.0,453.1174251336054,452.60909931076566,452.63916511968415,451.4207688547666
4.319999999999996,-14.8466455662,11.1864183934,22.8593832326,0.358536017475,0.062049285568,0.0,-7.87012890912,7.98336044932,3.74627483528,-0.0294878094711,-0.178102458666,0.0,486.2004010683721,485.64646308681034,486.8096271288477,486.4723778518611
4.379999999999995,-15.322274725,11.6705861709,23.084733208,0.356814980669,0.0525762137853,0.0,-7.98380773086,8.15506956217,3.76568736023,-0.0333764712381,-0.16717878573,0.0,461.5544692591982,462.3879927882519,462.7329068267304,462.4263349911306
4.439999999999993,-15.8047759861,12.1657834346,23.313530787,0.355156619734,0.0437563550195,0.0,-8.09914532894,8.35082408131,3.86072250003,-0.041114818203,-0.180493834275,0.0,486.43782824912125,485.4139363414102,485.6295735773813,485.0481888831437
4.499999999999992,-16.294087962,12.672335325,23.5473218756,0.35322517921,0.037967991267,0.0,-8.21109333405,8.53353722976,3.93215495526,-0.0504202600032,-0.157069918185,0.0,477.45091554264843,479.2087871312118,479.4199706316277,478.711288799102
4.559999999999991,-16.7898622755,13.1876236643,23.7797260883,0.35021745055,0.0289479565117,0.0,-8.31465394775,8.64249296277,3.81586835735,-0.0497392902872,-0.165337930044,0.0,416.7334317244399,415.9837031737686,415.5652846788784,415.62321235401515
4.6199999999999894,-17.2919786597,13.7110685018,24.0099752062,0.347326059317,0.0240229226607,0.0,-8.42251739021,8.80494334995,3.85917385943,-0.0544887497705,-0.142026306297,0.0,466.8902630736173,468.68376837298916,467.3071770483491,466.93517342918426
4.679999999999988,-17.8005344162,14.243819725,24.2420297572,0.344180620292,0.0154979714777,0.0,-8.52910703784,8.95283503744,3.87644360209,-0.059727275099,-0.142208659766,0.0,458.83188377919845,458.79929186921873,458.8843180392852,458.46614255597734
4.739999999999987,-18.31553579,14.7866024099,24.4787949405,0.340947719107,0.0211105250105,0.0,-8.63839639825,9.13869133491,4.01466071953,-0.0543299533223,-0.102192394207,0.0,494.93551621727636,497.85923796851733,495.6844906108984,496.0791139439045
4.799999999999986,-18.8371374494,15.3387912222,24.7194027671,0.33773400601,0.0154378138596,0.0,-8.74835062541,9.26702232131,4.00607814456,-0.0581705096646,-0.110909812523,0.0,451.9593978696322,451.24659489401256,452.127893724075,451.8162501050587
4.859999999999984,-19.3653174655,15.8980626786,24.9581718514,0.334327875989,0.00928049433777,0.0,-8.85769064121,9.37489927348,3.95370586335,-0.055974835394,-0.104292969698,0.0,435.104090814287,435.64717880891254,436.4231308995117,436.6040726457862
4.919999999999983,-19.9001141801,16.4656160732,25.1994467932,0.331028376458,0.00303568717529,0.0,-8.96872122814,9.54262986006,4.08851280962,-0.0600940054042,-0.103769070031,0.0,493.4539208037362,493.4843380104391,494.8733734640758,494.56811158586225
4.979999999999982,-20.4415849115,17.0408927023,25.442464807,0.328302729392,0.0234290405243,0.0,-9.08176287978,9.63231943615,4.01119112746,-0.0716404086906,-0.161501101676,0.0,429.81150650839425,424.87432579931453,428.43413593324254,427.447840146886
5.0399999999999805,-20.9901242938,17.6221795034,25.6830837647,0.324806566842,0.0137271746371,0.0,-9.20272431448,9.74343004227,4.01022972146,-0.0827258308002,-0.162539057129,0.0,453.42379039501924,453.31601173645214,454.4198572465782,453.5257898127552
